Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2016-03-30,1603.75,1605.75,1586.75,1595.5,9.75,1597.0,3.0,26.0
2016-03-31,1590.75,1613.25,1586.0,1609.5,14.25,1611.25,94.0,26.0
2016-04-01,1620.75,1633.75,1609.5,1623.5,10.5,1621.75,24.0,65.0
2016-04-04,1622.75,1627.75,1612.25,1612.25,3.0,1618.75,20.0,66.0
2016-04-05,1612.5,1612.5,1592.75,1600.0,16.75,1602.0,68.0,74.0
2016-04-06,1593.75,1593.75,1584.75,1589.75,12.25,1589.75,8.0,106.0
2016-04-07,1579.25,1579.25,1571.75,1573.25,11.5,1578.25,12.0,111.0
2016-04-08,1594.0,1594.75,1594.0,1594.25,15.75,1594.0,10.0,120.0
2016-04-11,1580.25,1583.75,1574.0,1574.0,15.25,1578.75,31.0,120.0
2016-04-12,1603.5,1605.0,1600.0,1600.5,23.25,1602.0,15.0,134.0
2016-04-13,1618.0,1634.25,1616.0,1625.75,26.5,1628.5,81.0,143.0
2016-04-14,1629.5,1636.25,1622.25,1625.25,1.0,1629.5,0.0,179.0
2016-04-15,1623.5,1631.75,1613.75,1623.0,4.75,1624.75,11.0,179.0
2016-04-18,1636.75,1638.25,1621.0,1632.25,14.25,1639.0,5.0,181.0
2016-04-19,1641.25,1658.0,1637.5,1658.0,19.25,1658.25,5.0,186.0
2016-04-20,1670.75,1694.5,1670.5,1694.5,33.5,1691.75,13.0,186.0
2016-04-21,1704.5,1708.75,1681.75,1699.75,10.5,1702.25,19.0,192.0
2016-04-22,1705.25,1730.25,1704.75,1714.5,17.0,1719.25,9.0,193.0
2016-04-25,1722.25,1721.5,1700.25,1719.75,3.0,1722.25,0.0,193.0
2016-04-26,1705.0,1712.5,1704.0,1711.25,7.5,1714.75,6.0,193.0
2016-04-27,1708.0,1708.0,1693.75,1710.75,6.75,1708.0,0.0,193.0
2016-04-28,1712.0,1734.75,1707.25,1734.75,18.0,1733.5,52.0,154.0
2016-04-29,1744.25,1750.0,1729.75,1740.75,6.75,1740.25,52.0,140.0
2016-05-02,1740.25,1740.25,1740.25,1740.25,,1740.25,0.0,150.0
2016-05-03,1739.25,1751.0,1691.75,1694.75,40.5,1699.75,22.0,150.0
2016-05-04,1688.25,1707.75,1682.0,1694.75,4.5,1695.25,46.0,155.0
2016-05-05,,,1672.0,1672.0,21.75,1673.5,0.0,164.0
2016-05-06,1662.25,1674.0,1659.75,1662.25,9.75,1663.75,8.0,164.0
2016-05-09,1636.75,1640.0,1627.75,1629.25,33.25,1630.5,38.0,169.0
2016-05-10,1628.75,1631.5,1623.75,1625.75,5.75,1624.75,3.0,198.0
2016-05-11,1637.25,1645.5,1632.5,1632.5,8.5,1633.25,7.0,195.0
2016-05-12,1634.25,1634.75,1605.75,1609.75,21.0,1612.25,12.0,202.0
2016-05-13,1597.25,1611.5,1585.75,1585.75,12.0,1600.25,29.0,202.0
2016-05-16,1602.25,1611.0,1593.5,1604.5,8.5,1608.75,17.0,225.0
2016-05-17,,1612.25,1600.5,1601.75,4.0,1604.75,5.0,220.0
2016-05-18,1603.0,1610.5,1594.25,1610.0,4.5,1609.25,3.0,215.0
2016-05-19,,,1598.0,1603.5,4.0,1605.25,0.0,218.0
2016-05-20,1622.5,1630.25,1602.75,1602.75,1.25,1604.0,6.0,218.0
2016-05-23,1598.25,1612.75,1591.0,1601.75,6.25,1610.25,11.0,215.0
2016-05-24,1601.0,1617.25,1601.0,1612.0,0.75,1609.5,12.0,221.0
2016-05-25,1595.75,1595.75,1594.25,1595.75,14.25,1595.25,8.0,220.0
2016-05-26,1611.0,1612.25,1605.0,1605.0,18.25,1613.5,31.0,215.0
2016-05-27,1624.25,1625.75,1610.25,1611.5,5.75,1616.25,14.0,46.0
2016-05-31,1616.25,1618.75,1607.0,1607.75,2.5,1613.75,14.0,43.0
2016-06-01,1603.25,1633.75,1603.25,1625.5,8.5,1622.25,43.0,43.0
2016-06-02,1629.75,1631.75,1596.5,1597.25,23.75,1598.5,51.0,61.0
2016-06-03,,1622.25,1597.75,1598.5,4.25,1602.75,10.0,65.0
2016-06-06,1612.75,1614.5,1598.75,1604.25,3.25,1606.0,19.0,65.0
2016-06-07,1608.0,1612.75,1600.5,1612.0,4.5,1610.5,28.0,81.0
2016-06-08,1638.75,1662.0,1638.75,1652.5,46.0,1656.5,42.0,106.0
2016-06-09,,1661.0,1631.75,1633.75,25.5,1631.0,0.0,110.0
2016-06-10,1620.0,1645.0,1620.0,1621.75,2.0,1629.0,3.0,110.0
2016-06-13,1656.25,1656.25,1627.75,1655.5,27.25,1656.25,5.0,113.0
2016-06-14,1657.25,1662.75,1656.75,1660.75,9.5,1665.75,3.0,108.0
2016-06-15,1683.0,1683.25,1680.0,1682.0,17.5,1683.25,3.0,105.0
2016-06-16,1662.5,1664.75,1651.75,1655.25,30.5,1652.75,26.0,102.0
2016-06-17,1667.75,1667.75,1654.0,1664.5,13.5,1666.25,11.0,113.0
2016-06-20,1671.25,1686.25,1671.25,1685.0,17.0,1683.25,8.0,110.0
2016-06-21,1685.5,1686.0,1673.25,1684.0,3.25,1686.5,11.0,102.0
2016-06-22,1687.25,1689.0,1678.5,1680.5,5.75,1680.75,16.0,104.0
2016-06-23,1682.25,1687.25,1682.25,1687.25,9.5,1690.25,8.0,115.0
2016-06-24,1665.5,1665.5,1650.0,1662.5,24.75,1665.5,0.0,123.0
2016-06-27,1656.75,1657.25,1637.25,1641.75,22.25,1643.25,42.0,123.0
2016-06-28,1660.25,1670.5,1660.25,1668.25,24.0,1667.25,35.0,133.0
2016-06-29,1668.75,1686.5,1666.25,1683.5,11.5,1685.75,3.0,40.0
2016-06-30,1689.75,1699.5,1680.5,1696.5,9.5,1695.25,111.0,37.0
2016-07-01,1707.75,1712.25,1693.25,1712.25,17.0,1712.25,16.0,103.0
2016-07-05,1695.75,1715.75,1674.25,1690.0,20.0,1692.25,17.0,97.0
2016-07-06,1691.5,1692.5,1671.75,1690.5,0.5,1691.75,6.0,108.0
2016-07-07,,1692.25,1676.5,1676.5,12.75,1679.0,0.0,111.0
2016-07-08,1681.75,1705.25,1680.25,1693.75,20.0,1699.0,9.0,111.0
2016-07-11,1686.0,1701.75,1685.5,1685.75,10.0,1689.0,14.0,110.0
2016-07-12,1714.0,1714.0,1712.5,1712.5,25.0,1714.0,17.0,115.0
2016-07-13,1714.75,1715.25,1704.75,1708.25,3.5,1710.5,9.0,119.0
2016-07-14,1714.25,1721.75,1712.0,1712.5,8.5,1719.0,6.0,113.0
2016-07-15,1716.75,1732.0,1697.0,1697.5,10.75,1708.25,14.0,119.0
2016-07-18,1686.5,1687.25,1684.0,1687.25,21.75,1686.5,1.0,116.0
2016-07-19,,,1667.0,1671.0,7.5,1679.0,4.0,116.0
2016-07-20,1662.5,1665.75,1639.0,1649.0,30.25,1648.75,6.0,112.0
2016-07-21,1637.0,1654.25,1631.25,1634.0,16.0,1632.75,12.0,115.0
2016-07-22,1645.75,1652.25,1640.5,1647.5,9.5,1642.25,30.0,105.0
2016-07-25,1640.5,1652.0,1636.25,1640.75,0.5,1642.75,3.0,110.0
2016-07-26,1632.0,1643.25,1631.75,1631.75,15.25,1627.5,10.0,110.0
2016-07-27,1632.0,1632.0,1632.0,1632.0,4.5,1632.0,14.0,110.0
2016-07-28,1649.0,1652.25,1649.0,1650.25,11.0,1649.0,6.0,107.0
2016-07-29,1680.5,1684.5,1655.5,1683.0,31.5,1680.5,6.0,107.0
2016-08-01,1675.0,1701.75,1671.75,1673.0,5.5,1675.0,11.0,107.0
2016-08-02,1668.0,1691.25,1667.0,1667.0,7.0,1668.0,7.0,117.0
2016-08-03,1680.75,1687.25,1656.75,1683.5,12.75,1680.75,17.0,112.0
2016-08-04,1668.0,1682.5,1661.25,1668.5,13.0,1667.75,12.0,97.0
2016-08-05,,1690.25,,1690.25,17.75,1685.5,0.0,109.0
2016-08-08,1678.0,1696.25,1678.0,1678.0,7.5,1678.0,5.0,109.0
2016-08-09,,1687.75,,1682.75,8.0,1686.0,0.0,114.0
2016-08-10,,,,,6.0,1692.0,0.0,114.0
2016-08-11,,,,,4.75,1696.75,0.0,114.0
2016-08-12,,,1691.25,1691.25,0.25,1696.5,0.0,114.0
2016-08-15,1715.25,1715.25,1715.25,1715.25,18.75,1715.25,0.0,114.0
2016-08-16,,,,,13.5,1728.75,0.0,114.0
2016-08-17,1729.75,1729.75,1729.75,1729.75,6.0,1722.75,5.0,114.0
2016-08-18,1741.25,1744.25,1719.0,1719.0,5.75,1717.0,40.0,109.0
2016-08-19,,,1704.75,1704.75,9.25,1707.75,0.0,124.0
2016-08-22,1707.75,1707.75,1706.75,1706.75,,1707.75,0.0,124.0
2016-08-23,,1712.0,,1712.0,2.5,1710.25,0.0,124.0
2016-08-24,1689.0,1689.0,1691.75,1691.75,21.25,1689.0,0.0,124.0
2016-08-25,1682.75,1682.75,1680.5,1680.5,1.25,1687.75,13.0,116.0
2016-08-26,1684.75,1689.0,1683.5,1683.5,0.5,1687.25,35.0,103.0
2016-08-29,1687.25,1687.25,1687.25,1687.25,,1687.25,0.0,76.0
2016-08-30,1681.25,1688.25,1670.75,1674.25,15.0,1672.75,10.0,77.0
2016-08-31,1663.25,1675.75,1659.25,1663.5,8.0,1664.75,30.0,83.0
2016-09-01,1655.75,1668.25,1650.75,1664.75,1.75,1663.0,20.0,83.0
2016-09-02,1656.5,1666.75,1644.25,1644.25,13.25,1649.75,45.0,88.0
2016-09-06,1639.25,1651.25,1638.25,1639.25,11.0,1638.75,10.0,103.0
2016-09-07,,,,,3.5,1642.25,5.0,98.0
2016-09-08,,,,,4.0,1638.25,0.0,93.0
2016-09-09,,,,,11.25,1627.0,0.0,93.0
2016-09-12,1618.5,1618.5,1618.5,1618.5,8.5,1618.5,5.0,93.0
2016-09-13,,,,,6.5,1612.0,0.0,88.0
2016-09-14,1640.25,1640.25,1640.25,1640.25,29.75,1641.75,5.0,88.0
2016-09-15,,,,,19.75,1622.0,10.0,83.0
2016-09-16,,,,,10.25,1632.25,0.0,74.0
2016-09-19,1637.75,1637.75,1637.75,1637.75,5.5,1637.75,0.0,74.0
2016-09-20,,,,,5.25,1632.5,5.0,74.0
2016-09-21,,,,,7.25,1639.75,0.0,74.0
2016-09-22,,,,,48.0,1687.75,0.0,74.0
2016-09-23,1697.75,1697.75,1684.75,1686.25,0.5,1688.25,5.0,74.0
2016-09-26,1687.25,1703.75,1681.25,1703.75,19.75,1708.0,41.0,74.0
2016-09-27,1698.5,1698.5,1698.5,1698.5,2.75,1705.25,5.0,74.0
2016-09-28,1715.0,1715.0,1715.0,1715.0,9.75,1715.0,0.0,63.0
2016-09-29,1726.75,1729.5,1716.5,1727.5,11.25,1729.25,16.0,118.0
2016-09-30,1734.75,1738.75,1718.75,1738.25,10.0,1739.25,48.0,126.0
2016-10-03,1736.5,1743.0,1724.75,1738.5,6.25,1733.0,25.0,154.0
2016-10-04,1734.75,1741.75,1730.75,1733.25,2.5,1735.5,20.0,134.0
2016-10-05,1741.5,1744.5,1729.75,1744.5,11.25,1746.75,20.0,134.0
2016-10-06,1744.0,1747.5,1744.0,1747.5,0.75,1747.5,10.0,144.0
2016-10-07,,,,,2.75,1750.25,0.0,154.0
2016-10-10,1759.0,1763.5,1759.0,1763.5,13.25,1763.5,30.0,154.0
2016-10-11,1750.75,1760.0,1750.75,1760.0,4.75,1758.75,35.0,169.0
2016-10-12,1763.25,1763.25,1752.0,1752.0,4.25,1754.5,20.0,184.0
2016-10-13,1756.75,1769.0,1753.75,1769.0,3.0,1757.5,23.0,184.0
2016-10-14,1754.75,1754.75,1740.0,1740.0,17.5,1740.0,5.0,191.0
2016-10-17,1725.0,1725.0,1728.0,1728.0,15.0,1725.0,0.0,196.0
2016-10-18,1721.5,1730.25,1720.0,1720.0,11.25,1713.75,10.0,196.0
2016-10-19,1700.25,1705.25,1698.5,1705.25,7.25,1706.5,15.0,186.0
2016-10-20,1682.25,1683.5,1682.25,1683.0,23.5,1683.0,15.0,201.0
2016-10-21,,,,,16.25,1699.25,5.0,186.0
2016-10-24,1698.5,1698.5,1698.5,1698.5,,1699.25,5.0,186.0
2016-10-25,1727.25,1727.25,1726.75,1726.75,31.25,1730.5,10.0,181.0
2016-10-26,1745.75,1747.0,1741.0,1747.0,16.75,1747.25,13.0,176.0
2016-10-27,1753.0,1773.0,1753.0,1773.0,25.75,1773.0,27.0,176.0
2016-10-28,1774.0,1787.75,1769.75,1787.5,20.75,1787.75,20.0,78.0
2016-10-31,1800.0,1794.75,1783.25,1794.75,12.25,1800.0,0.0,73.0
2016-11-01,1802.25,1809.75,1785.75,1795.25,14.75,1785.25,28.0,73.0
2016-11-02,1777.25,1794.75,1763.75,1787.5,14.0,1771.25,14.0,87.0
2016-11-03,1802.75,1810.0,1802.5,1802.5,38.75,1810.0,25.0,78.0
2016-11-04,1800.25,1807.25,1792.25,1799.75,9.75,1800.25,30.0,58.0
2016-11-07,1805.75,1806.5,1805.75,1805.75,11.5,1811.75,5.0,53.0
2016-11-08,1816.75,1824.25,1816.75,1824.25,5.0,1816.75,15.0,48.0
2016-11-09,1848.5,1848.5,1835.5,1847.25,30.5,1847.25,20.0,43.0
2016-11-10,1870.75,1870.75,1867.5,1867.5,20.25,1867.5,15.0,40.0
2016-11-11,1867.25,1879.0,1861.0,1861.0,15.5,1852.0,25.0,40.0
2016-11-14,1858.25,1858.25,1858.25,1858.25,2.5,1849.5,5.0,40.0
2016-11-15,1836.5,1849.5,1829.0,1849.5,,1849.5,20.0,40.0
2016-11-16,,,,,36.5,1813.0,0.0,43.0
2016-11-17,1818.0,1818.0,1818.0,1818.0,4.5,1808.5,5.0,43.0
2016-11-18,1827.5,1827.5,1820.25,1820.25,15.5,1824.0,20.0,48.0
2016-11-21,1840.75,1840.75,1840.75,1840.75,16.75,1840.75,0.0,48.0
2016-11-22,1872.0,1879.0,1872.0,1879.0,36.0,1876.75,20.0,48.0
2016-11-23,1895.25,1895.25,1895.25,1895.25,18.5,1895.25,0.0,28.0
2016-11-25,1866.5,1866.5,1866.5,1866.5,28.75,1866.5,5.0,28.0
2016-11-28,1885.0,1885.5,1874.5,1884.0,11.0,1877.5,18.0,28.0
2016-11-29,1847.25,1847.25,1830.25,1839.25,35.5,1841.0,28.0,28.0
2016-11-30,1848.25,1861.5,1824.25,1851.5,20.5,1861.5,60.0,33.0
2016-12-01,1842.0,1868.5,1837.75,1846.25,16.5,1845.0,40.0,28.0
2016-12-02,1834.25,1855.25,1832.75,1846.0,0.75,1844.25,60.0,45.0
2016-12-05,1862.25,1859.5,1843.0,1859.5,18.0,1862.25,0.0,65.0
2016-12-06,1821.5,1836.25,1821.5,1827.25,36.25,1826.0,40.0,65.0
2016-12-07,1833.0,1833.0,1833.0,1833.0,7.25,1818.75,5.0,75.0
2016-12-08,1838.75,1838.75,1838.75,1838.75,10.0,1828.75,5.0,75.0
2016-12-09,,,,,26.5,1855.25,0.0,95.0
2016-12-12,1853.5,1853.5,1850.0,1850.0,14.25,1841.0,1.0,95.0
2016-12-13,1848.25,1853.25,1848.25,1853.25,9.0,1850.0,2.0,94.0
2016-12-14,1845.5,1854.5,1845.5,1854.5,1.75,1851.75,2.0,92.0
2016-12-15,1840.0,1853.5,1840.0,1853.5,0.75,1852.5,6.0,92.0
2016-12-16,,,,,21.25,1831.25,0.0,91.0
2016-12-19,1822.0,1827.5,1816.0,1823.5,8.25,1823.0,10.0,91.0
2016-12-20,1830.5,1830.5,1829.5,1829.5,6.5,1829.5,2.0,90.0
2016-12-21,1829.5,1829.5,1829.5,1829.5,,1829.5,0.0,90.0
2016-12-22,1829.5,1829.5,1829.5,1829.5,,1829.5,0.0,90.0
2016-12-23,1829.5,1829.5,1829.5,1829.5,,1829.5,0.0,90.0
2016-12-27,1829.5,1829.5,1829.5,1829.5,,1829.5,0.0,90.0
2016-12-28,1811.75,1811.75,1811.75,1811.75,17.75,1811.75,0.0,90.0
2016-12-29,1787.0,1787.0,1785.5,1785.5,17.75,1787.0,0.0,105.0
2016-12-30,1787.0,1787.0,1786.5,1786.5,,1787.0,0.0,105.0
2017-01-03,1785.5,1785.5,1777.5,1777.5,1.5,1785.5,0.0,105.0
2017-01-04,1786.75,1788.25,1782.5,1788.25,1.25,1786.75,10.0,105.0
2017-01-05,,,,,16.5,1803.25,26.0,105.0
2017-01-06,1790.75,1791.0,1790.0,1790.0,0.25,1803.0,44.0,104.0
2017-01-09,1820.25,1811.75,1820.25,1811.75,17.25,1820.25,0.0,118.0
2017-01-10,1842.75,1836.5,1842.75,1836.5,22.5,1842.75,0.0,118.0
2017-01-11,1854.75,1854.75,1854.75,1854.75,16.0,1858.75,10.0,118.0
2017-01-12,1886.5,1874.75,1886.5,1874.75,27.75,1886.5,0.0,128.0
2017-01-13,1902.5,1897.75,1902.5,1897.75,16.0,1902.5,0.0,128.0
2017-01-17,1910.5,1902.75,1910.5,1902.75,8.0,1910.5,0.0,128.0
2017-01-18,1937.75,1949.25,1937.75,1949.25,47.25,1957.75,40.0,128.0
2017-01-19,,,,,5.5,1952.25,0.0,128.0
2017-01-20,,1958.0,,1958.0,11.75,1964.0,0.0,128.0
2017-01-23,1964.5,1967.75,1964.5,1967.75,0.5,1964.5,0.0,128.0
2017-01-24,1980.75,1977.5,1980.75,1977.5,16.25,1980.75,0.0,139.0
2017-01-25,1948.0,1948.0,1956.0,1956.0,32.75,1948.0,0.0,139.0
2017-01-26,1929.25,1952.75,1945.0,1945.0,18.75,1929.25,0.0,139.0
2017-01-27,1923.25,1923.25,1923.25,1923.25,6.0,1923.25,0.0,139.0
2017-01-30,1915.0,1915.0,1918.75,1918.75,11.25,1915.0,0.0,98.0
2017-01-31,,,,,13.0,1928.0,0.0,98.0
2017-02-01,1917.25,1924.25,1911.75,1922.0,4.25,1923.75,85.0,98.0
2017-02-02,,1936.75,1923.0,1936.75,9.5,1933.25,0.0,98.0
2017-02-03,1923.25,1944.25,1920.25,1944.25,4.75,1938.0,6.0,98.0
2017-02-06,1949.0,1942.25,1926.5,1930.25,11.0,1949.0,0.0,98.0
2017-02-07,,,1945.0,1945.0,9.0,1940.0,0.0,98.0
2017-02-08,,,,,17.0,1957.0,0.0,128.0
2017-02-09,,,,,0.25,1956.75,0.0,128.0
2017-02-10,1970.75,1970.75,1970.75,1970.75,19.0,1975.75,10.0,128.0
2017-02-13,1973.0,1973.0,1973.0,1973.0,2.75,1973.0,0.0,143.0
2017-02-14,1995.25,1995.25,1995.25,1995.25,22.25,1995.25,0.0,143.0
2017-02-15,2017.25,2017.25,2017.25,2017.25,22.0,2017.25,0.0,143.0
2017-02-16,2001.25,2001.25,2001.25,2001.25,16.0,2001.25,0.0,143.0
2017-02-17,1985.75,1985.75,1985.75,1985.75,15.5,1985.75,0.0,143.0
2017-02-21,1990.25,1990.25,1990.25,1990.25,4.5,1990.25,0.0,143.0
2017-02-22,1989.0,1989.0,1989.0,1989.0,1.25,1989.0,0.0,143.0
2017-02-23,1965.0,1965.0,1965.0,1965.0,24.0,1965.0,0.0,186.0
2017-02-24,1984.75,1984.75,1984.75,1984.75,19.75,1984.75,0.0,186.0
2017-02-27,1996.25,2004.25,1975.5,1995.75,15.0,1996.25,60.0,400.0
2017-02-28,,2019.25,1991.25,2014.75,24.0,2020.25,0.0,395.0
2017-03-01,,2051.75,2013.75,2042.25,26.5,2046.75,0.0,395.0
2017-03-02,,,1997.75,2001.25,46.0,2000.75,0.0,395.0
2017-03-03,1999.0,2002.25,1963.75,1963.75,62.75,1938.0,10.0,395.0
2017-03-06,1956.75,1961.0,1956.75,1956.75,20.0,1958.0,70.0,385.0
2017-03-07,1953.25,1955.0,1949.75,1955.0,7.5,1950.5,40.0,375.0
2017-03-08,1948.5,1948.5,1948.5,1948.5,7.5,1958.0,10.0,335.0
2017-03-09,,,,,8.0,1950.0,0.0,325.0
2017-03-10,1954.25,1954.25,1954.25,1954.25,7.0,1957.0,10.0,325.0
2017-03-13,,1965.0,,1965.0,10.25,1967.25,0.0,320.0
2017-03-14,,,1949.0,1949.0,14.25,1953.0,0.0,250.0
2017-03-15,,1957.0,,1957.0,,1953.0,0.0,250.0
2017-03-16,,,,,10.25,1942.75,0.0,250.0
2017-03-17,,1991.0,,1987.0,49.75,1992.5,0.0,250.0
2017-03-20,,2003.0,,2003.0,10.0,2002.5,0.0,250.0
2017-03-21,,2007.5,,2007.5,7.25,2009.75,0.0,250.0
2017-03-22,,,,,10.25,1999.5,0.0,250.0
2017-03-23,,,,,,1999.5,0.0,250.0
2017-03-24,,,,,14.75,2014.25,0.0,250.0
2017-03-27,,,2013.5,2013.5,10.75,2003.5,20.0,250.0
2017-03-28,,2020.0,,2020.0,15.5,2019.0,0.0,230.0
2017-03-29,,,,,9.0,2028.0,0.0,230.0
2017-03-30,2028.75,2040.75,2025.75,2036.25,13.0,2041.75,1.0,265.0
2017-03-31,2040.0,2040.0,2021.75,2031.25,9.0,2032.75,1.0,265.0
2017-04-03,,,2020.25,2020.25,8.5,2024.25,0.0,265.0
2017-04-04,,,2005.25,2005.25,10.0,2014.25,0.0,265.0
2017-04-05,,,2011.25,2011.25,,2014.25,0.0,265.0
2017-04-06,,2027.75,,2027.75,14.75,2029.0,40.0,265.0
2017-04-07,,2039.5,,2039.5,13.25,2042.25,20.0,225.0
2017-04-10,,,2002.5,2002.5,44.75,1997.5,0.0,205.0
2017-04-11,,,,,2.75,1994.75,0.0,205.0
2017-04-12,,,1977.5,1977.5,21.0,1973.75,0.0,205.0
2017-04-13,,1985.0,,1985.0,10.0,1983.75,0.0,205.0
2017-04-17,,,,,,1983.75,0.0,205.0
2017-04-18,,,1973.75,1973.75,15.0,1968.75,0.0,205.0
2017-04-19,,1980.5,,1980.5,12.25,1981.0,0.0,205.0
2017-04-20,,2013.0,,2013.0,37.5,2018.5,0.0,205.0
2017-04-21,,,2017.25,2017.25,6.25,2012.25,0.0,205.0
2017-04-24,,2017.25,,2017.25,9.75,2022.0,0.0,205.0
2017-04-25,,2033.25,,2033.25,15.5,2037.5,0.0,205.0
2017-04-26,,,,,10.25,2047.75,0.0,205.0
2017-04-27,1989.75,2033.0,1987.75,1989.75,36.0,1992.25,10.0,191.0
2017-04-28,2000.25,2000.25,1988.25,1990.0,2.75,1995.0,20.0,191.0
2017-05-01,,,,,,1995.0,0.0,191.0
2017-05-02,2001.25,2017.0,1977.25,2011.0,21.75,2016.75,20.0,191.0
2017-05-03,,,1997.75,2006.75,4.0,2012.75,0.0,191.0
2017-05-04,,,1990.0,2000.75,12.0,2000.75,0.0,191.0
2017-05-05,,2004.5,1988.25,1988.25,8.5,1992.25,0.0,191.0
2017-05-08,,,1965.0,1965.0,28.5,1963.75,0.0,191.0
2017-05-09,,1966.25,1959.75,1961.75,7.0,1956.75,0.0,191.0
2017-05-10,,,,,2.75,1954.0,0.0,191.0
2017-05-11,,,,,8.25,1962.25,0.0,191.0
2017-05-12,,,,,20.75,1983.0,0.0,171.0
2017-05-15,,,,,9.75,1992.75,0.0,171.0
2017-05-16,,,,,16.25,2009.0,0.0,171.0
2017-05-17,,,,,3.5,2012.5,0.0,171.0
2017-05-18,,,2009.75,2009.75,4.25,2008.25,0.0,171.0
2017-05-19,,,,,20.25,2028.5,0.0,171.0
2017-05-22,,,,,6.0,2022.5,0.0,171.0
2017-05-23,,,,,0.5,2022.0,0.0,171.0
2017-05-24,2026.5,2026.5,2026.5,2026.5,3.75,2018.25,10.0,171.0
2017-05-25,2031.0,2031.0,2022.5,2023.25,13.5,2031.75,30.0,141.0
2017-05-26,,,,,3.75,2028.0,0.0,130.0
2017-05-30,,,1987.0,1987.0,36.0,1985.0,0.0,290.0
2017-05-31,,2003.0,1980.25,1999.75,14.75,1999.75,0.0,290.0
2017-06-01,,2009.25,1987.25,1999.25,0.5,1999.25,0.0,290.0
2017-06-02,,,1978.25,1998.5,3.5,1995.75,0.0,290.0
2017-06-05,,1999.0,1989.25,1990.0,27.5,1968.25,0.0,290.0
2017-06-06,,1974.0,,1974.0,4.5,1963.75,0.0,290.0
2017-06-07,,,,,7.0,1970.75,0.0,290.0
2017-06-08,,,,,4.0,1966.75,0.0,290.0
2017-06-09,,,,,4.0,1970.75,0.0,290.0
2017-06-12,,,1962.75,1962.75,17.5,1953.25,0.0,290.0
2017-06-13,,,,,1.0,1954.25,0.0,290.0
2017-06-14,,,,,,1954.25,0.0,290.0
2017-06-15,,,,,2.5,1951.75,0.0,290.0
2017-06-16,,,,,8.5,1943.25,0.0,290.0
2017-06-19,,,,,12.5,1955.75,0.0,290.0
2017-06-20,,,,,1.0,1956.75,0.0,290.0
2017-06-21,,,,,19.75,1937.0,0.0,209.0
2017-06-22,,,,,,1937.0,0.0,209.0
2017-06-23,,,,,3.0,1934.0,0.0,209.0
2017-06-26,,,,,,1928.25,0.0,209.0
2017-06-27,,,,,23.5,1951.75,0.0,209.0
2017-06-28,,,,,11.75,1963.5,0.0,209.0
2017-06-29,,1989.25,,1986.0,18.75,1987.75,0.0,156.0
2017-06-30,,1992.75,1981.25,1992.75,2.25,1990.0,0.0,156.0
2017-07-03,,2001.25,1989.75,2000.75,6.5,1996.5,0.0,156.0
2017-07-05,,2003.75,1987.0,2002.25,1.75,1994.75,0.0,156.0
2017-07-06,,,,,14.5,2009.25,0.0,156.0
2017-07-07,,,,,11.75,1997.5,0.0,156.0
2017-07-10,,2006.0,,2001.25,20.75,1976.75,0.0,156.0
2017-07-11,,,,,9.0,1967.75,0.0,156.0
2017-07-12,,,,,13.25,1954.5,0.0,156.0
2017-07-13,,,,,39.0,1993.5,0.0,156.0
2017-07-14,,,,,1.5,1995.0,0.0,156.0
2017-07-17,,,,,10.75,1984.25,0.0,156.0
2017-07-18,1995.75,1995.75,1995.75,1995.75,19.75,2004.0,20.0,156.0
2017-07-19,,,,,13.75,1990.25,0.0,146.0
2017-07-20,,,,,2.25,1988.0,0.0,146.0
2017-07-21,,,,,0.25,1987.75,0.0,146.0
2017-07-24,,,,,3.0,1984.75,0.0,146.0
2017-07-25,,,,,18.5,2003.25,0.0,146.0
2017-07-26,,,,,2.25,2005.5,0.0,146.0
2017-07-27,,,,,0.25,2005.75,0.0,146.0
2017-07-28,,,1981.25,1981.75,28.5,1982.25,0.0,75.0
2017-07-31,1992.75,1992.75,1982.0,1988.25,5.75,1988.0,40.0,75.0
2017-08-01,,,1976.5,1976.5,11.75,1976.25,0.0,75.0
2017-08-02,,2003.25,,1994.75,19.0,1995.25,0.0,75.0
2017-08-03,,1996.25,1983.25,1984.75,7.0,1988.25,0.0,75.0
2017-08-04,,1989.75,1974.75,1975.0,7.5,1980.75,0.0,75.0
2017-08-07,,1995.25,1978.25,1994.75,34.25,2015.0,0.0,75.0
2017-08-08,,,,,76.5,2091.5,0.0,75.0
2017-08-09,,,,,11.25,2080.25,0.0,75.0
2017-08-10,,,,,20.25,2100.5,0.0,75.0
2017-08-11,,,,,,2100.5,0.0,75.0
2017-08-14,2094.25,2094.25,2083.25,2083.25,15.25,2085.25,4.0,75.0
2017-08-15,,,,,11.0,2096.25,0.0,71.0
2017-08-16,,2155.25,,2152.75,49.5,2145.75,0.0,71.0
2017-08-17,,,2144.0,2144.0,9.5,2136.25,0.0,71.0
2017-08-18,,,2130.75,2130.75,13.0,2123.25,0.0,71.0
2017-08-21,,2132.0,,2132.0,15.75,2139.0,0.0,71.0
2017-08-22,,,,,6.75,2132.25,0.0,71.0
2017-08-23,2161.0,2161.0,2160.5,2160.5,23.75,2156.0,5.0,71.0
2017-08-24,,,,,9.0,2165.0,0.0,66.0
2017-08-25,,,2129.0,2129.0,42.5,2122.5,0.0,66.0
2017-08-28,,,,,,2122.5,0.0,66.0
