,Date,Open,Close,Volume,10day_MA,10day_MA_Volume,USD/JPY_Spread,Ten_Year,VIX,USDJPY,Nikkei,Nikkei_next_day
2432,2008-03-25,1356.25,1352.0,3319.0,1318.775,1929049.9,1.6937499999999996,3.51,25.72,100.07,12745.22,12706.63
2433,2008-03-26,1350.25,1335.75,944.0,1319.75,1915118.0,1.7212500000000002,3.51,26.08,99.12,12706.63,12604.58
2434,2008-03-27,1333.75,1330.0,3833.0,1321.6,1885195.7,1.75,3.56,25.88,99.87,12604.58,12820.47
2435,2008-03-28,1330.0,1319.0,2051.0,1321.975,1611268.3,1.7812499999999998,3.47,25.71,99.71,12820.47,12525.54
2436,2008-03-31,1321.75,1324.25,4494.0,1325.1,1223924.6,1.7743800000000003,3.45,25.61,99.85,12525.54,12656.42
2437,2008-04-01,1323.0,1371.25,5253.0,1334.275,855836.7,1.77156,3.57,22.68,101.77,12656.42,13189.36
2438,2008-04-02,1370.0,1372.0,11347.0,1338.075,544405.0,1.7875,3.6,23.43,102.77,13189.36,13389.9
2439,2008-04-03,1369.25,1374.25,758.0,1345.55,219672.7,1.81875,3.61,23.21,102.21,13389.9,13293.22
2440,2008-04-04,1373.5,1372.5,1250.0,1350.325,3549.2,1.8162500000000001,3.5,22.45,101.75,13293.22,13450.23
2441,2008-04-07,1373.75,1373.0,1189.0,1352.4,3443.8,1.7974999999999999,3.57,22.42,102.62,13450.23,13250.43
2442,2008-04-08,1370.0,1371.75,6252.0,1354.375,3737.1,1.78625,3.58,22.36,102.55,13250.43,13111.89
2443,2008-04-09,1371.5,1361.0,1211.0,1356.9,3763.8,1.7818800000000001,3.49,22.81,101.83,13111.89,12945.3
2444,2008-04-10,1361.0,1363.75,641.0,1360.275,3444.6,1.7774999999999999,3.55,21.98,101.71,12945.3,13323.73
2445,2008-04-11,1365.0,1336.0,2764.0,1361.975,3515.9,1.78063,3.49,23.46,101.09,13323.73,12917.51
2446,2008-04-14,1333.25,1332.0,1558.0,1362.75,3222.3,1.77875,3.53,23.82,100.87,12917.51,12990.58
2447,2008-04-15,1332.25,1336.75,1233.0,1359.3,2820.3,1.7846900000000003,3.6,22.78,101.33,12990.58,13146.13
2448,2008-04-16,1342.25,1372.25,3963.0,1359.325,2081.9,1.80875,3.72,20.53,101.4,13146.13,13398.3
2449,2008-04-17,1372.25,1374.25,20560.0,1359.325,4062.1,1.89,3.75,20.37,102.22,13398.3,13476.45
2450,2008-04-18,1376.0,1390.0,8741.0,1361.075,4811.2,1.9912500000000002,3.77,20.13,104.56,13476.45,13696.55
2451,2008-04-21,1390.5,1390.5,760.0,1362.825,4768.3,2.00875,3.75,20.5,103.38,13696.55,13547.82
2452,2008-04-22,1388.0,1382.75,1609.0,1363.925,4304.0,2.0025,3.74,20.87,102.7,13547.82,13579.16
2453,2008-04-23,1383.0,1380.5,4394.0,1365.875,4622.3,2.00375,3.77,20.26,103.55,13579.16,13540.87
2454,2008-04-24,1385.25,1388.0,3073.0,1368.3,4865.5,1.99188,3.87,20.06,104.2,13540.87,13863.47
2455,2008-04-25,1386.25,1399.25,2397.0,1374.625,4828.8,1.9925000000000002,3.91,19.59,104.17,13863.47,13894.37
2456,2008-04-28,1401.0,1399.75,1187.0,1381.4,4791.7,1.9818799999999999,3.86,19.64,104.3,13894.37,13849.99
2457,2008-04-30,1390.5,1386.0,2106.0,1388.425,5064.5,1.92719,3.77,20.79,104.53,13849.99,13766.86
2458,2008-05-01,1384.0,1413.5,2583.0,1392.35,3266.8,1.8618800000000002,3.78,18.88,104.04,13766.86,14049.26
2459,2008-05-02,1413.75,1417.5,1129.0,1395.1,2505.6,1.8496899999999998,3.89,18.18,105.33,14049.26,14102.48
2460,2008-05-07,1423.5,1397.0,3576.0,1402.675,3403.4,1.8156299999999999,3.87,19.73,105.28,14102.48,13943.26
2461,2008-05-08,1396.25,1393.5,3083.0,1403.225,3404.4,1.80157,3.79,19.4,103.87,13943.26,13655.34
2462,2008-05-09,1392.25,1390.5,3133.0,1402.35,3478.0,1.77312,3.77,19.41,103.01,13655.34,13743.36
2463,2008-05-12,1391.75,1406.25,3627.0,1403.0,3722.0,1.7631299999999999,3.78,17.79,103.83,13743.36,13953.73
2464,2008-05-13,1406.0,1406.5,3571.0,1404.325,3497.3,1.7618800000000001,3.9,17.98,104.41,13953.73,14118.55
2465,2008-05-14,1407.25,1409.75,9741.0,1406.7,4260.8,1.8062500000000004,3.92,17.66,105.2,14118.55,14251.74
2466,2008-05-15,1409.0,1426.5,3056.0,1408.0,4308.1,1.8056200000000002,3.83,16.3,104.61,14251.74,14219.48
2467,2008-05-16,1427.0,1427.5,2182.0,1409.0,4413.4,1.78375,3.85,16.47,103.86,14219.48,14269.61
2468,2008-05-19,1425.5,1431.5,10718.0,1411.15,4438.0,1.7637500000000004,3.83,17.01,104.55,14269.61,14160.09
2469,2008-05-20,1430.5,1419.0,11531.0,1410.8,5421.8,1.7437500000000004,3.78,17.58,103.66,14160.09,13926.3
2470,2008-05-21,1417.75,1394.25,9785.0,1410.525,6042.7,1.7231299999999998,3.81,18.59,103.34,13926.3,13978.46
2471,2008-05-22,1394.5,1394.75,6174.0,1410.65,6351.8,1.72375,3.92,18.05,104.03,13978.46,14012.2
2472,2008-05-23,1394.75,1375.0,6548.0,1409.1,6693.3,1.7281300000000002,3.85,19.55,103.22,14012.2,13893.31
2473,2008-05-27,1376.75,1386.5,9956.0,1404.175,7624.0,1.72688,3.93,19.64,103.98,13893.31,13709.44
2474,2008-05-28,1386.5,1393.25,10452.0,1402.525,7695.1,1.7287499999999998,4.03,19.07,104.69,13709.44,14124.47
2475,2008-05-29,1392.0,1399.5,13624.0,1399.825,8751.9,1.7625000000000002,4.08,18.14,105.52,14124.47,14338.54
2476,2008-05-30,1401.25,1402.25,9063.0,1397.3,9440.0,1.76188,4.06,17.83,105.46,14338.54,14440.14
2477,2008-06-02,1402.25,1387.0,27819.0,1392.85,11150.1,1.7568700000000002,3.98,19.83,104.41,14440.14,14209.17
2478,2008-06-03,1386.5,1380.25,50004.0,1388.975,14997.4,1.75313,3.92,20.24,105.29,14209.17,14435.57
2479,2008-06-04,1379.5,1379.25,24176.0,1387.475,16436.5,1.7518799999999999,3.98,20.8,104.99,14435.57,14341.12
2480,2008-06-05,1378.5,1407.25,25689.0,1388.725,18388.0,1.7543800000000003,4.06,18.63,106.0,14341.12,14489.44
2481,2008-06-06,1407.75,1361.25,75059.0,1387.35,25239.1,1.76969,3.94,23.56,105.33,14489.44,14181.38
2482,2008-06-09,1361.0,1365.5,76235.0,1386.2,32207.7,1.7696900000000002,4.02,23.12,106.06,14181.38,14021.17
2483,2008-06-10,1364.0,1358.5,154431.0,1383.4,46655.2,1.8640599999999998,4.11,23.18,107.19,14021.17,14183.48
2484,2008-06-11,1357.75,1338.0,339988.0,1377.875,79608.8,1.86407,4.1,24.12,106.77,14183.48,13888.6
2485,2008-06-12,1337.0,1343.25,1672537.0,1372.25,245500.1,1.8543700000000003,4.23,23.33,107.94,13888.6,13973.73
2486,2008-06-13,1343.0,1359.75,2033847.0,1368.0,447978.5,1.8881200000000002,4.27,21.22,107.92,13973.73,14354.37
2487,2008-06-16,1359.0,1360.0,1707636.0,1365.3,615960.2,1.8900000000000001,4.25,20.95,108.19,14354.37,14348.37
2488,2008-06-17,1360.25,1353.0,2018896.0,1362.575,812849.4,1.88625,4.23,21.13,108.03,14348.37,14452.82
2489,2008-06-18,1352.75,1338.75,2294625.0,1358.525,1039894.3,1.8787500000000001,4.16,22.24,108.05,14452.82,14130.17
2490,2008-06-19,1338.75,1341.5,2356034.0,1351.95,1272928.8,1.8775,4.22,21.58,107.95,14130.17,13942.08
2491,2008-06-20,1342.5,1319.0,2322976.0,1347.725,1497720.5,1.8756300000000001,4.16,22.87,107.42,13942.08,13857.47
2492,2008-06-23,1322.0,1321.25,1826.0,1343.3,1490279.6,1.87813,4.19,22.64,107.89,13857.47,13849.56
2493,2008-06-24,1320.25,1318.5,7444.0,1339.3,1475580.9,1.88313,4.1,22.42,107.76,13849.56,13829.92
2494,2008-06-25,1318.75,1325.25,2194.0,1338.025,1441801.5,1.8831299999999997,4.12,21.14,108.29,13829.92,13822.32
2495,2008-06-26,1321.0,1286.75,7404.0,1332.375,1275288.2,1.87438,4.07,23.93,107.29,13822.32,13544.36
2496,2008-06-27,1288.5,1282.0,1617.0,1324.6,1072065.2,1.8637499999999998,3.99,23.44,106.28,13544.36,13481.38
2497,2008-06-30,1282.75,1284.25,1157.0,1317.025,901417.3,1.8531299999999997,3.99,23.95,106.17,13481.38,13463.2
2498,2008-07-01,1285.0,1288.25,6387.0,1310.55,700166.4,1.8575,4.01,23.65,105.73,13463.2,13286.37
2499,2008-07-02,1288.5,1264.75,2572.0,1303.15,470961.1,1.8612499999999996,3.99,25.92,105.87,13286.37,13265.4
2500,2008-07-03,1263.25,1266.75,1286.0,1295.675,235486.3,1.8624999999999998,3.99,24.78,106.79,13265.4,13360.04
2501,2008-07-07,1261.0,1253.5,2143.0,1283.675,3221.2,1.8637499999999998,3.95,25.78,107.55,13360.04,13033.1
2502,2008-07-08,1253.75,1275.5,1084.0,1279.375,2585.2,1.86312,3.91,23.15,107.35,13033.1,13052.13
2503,2008-07-09,1276.0,1249.5,2075.0,1271.8,2573.3,1.86563,3.85,25.23,107.12,13052.13,13067.21
2504,2008-07-10,1249.5,1256.25,12127.0,1268.75,3045.6,1.8631299999999997,3.83,25.59,107.03,13067.21,13039.69
2505,2008-07-11,1258.0,1241.5,2568.0,1264.7,3140.7,1.86875,3.96,27.49,106.14,13039.69,13010.16
2506,2008-07-14,1254.5,1229.75,3193.0,1259.25,3344.3,1.8718799999999998,3.9,28.48,106.18,13010.16,12754.56
2507,2008-07-15,1229.0,1212.0,7342.0,1251.625,3439.8,1.87375,3.87,28.54,104.78,12754.56,12760.8
2508,2008-07-16,1215.0,1242.5,2990.0,1249.4,3481.6,1.8737500000000002,3.97,25.1,104.64,12760.8,12887.95
2509,2008-07-17,1242.75,1255.0,5287.0,1248.225,3881.7,1.8737499999999998,4.07,25.01,105.82,12887.95,12803.7
2510,2008-07-18,1250.25,1262.25,4984.0,1247.775,4379.3,1.8793799999999998,4.11,24.05,106.75,12803.7,13184.96
2511,2008-07-22,1257.0,1276.25,4705.0,1248.85,4611.1,1.88625,4.14,21.18,107.11,13184.96,13312.93
2512,2008-07-23,1277.25,1284.5,6081.0,1252.35,5011.7,1.8949999999999998,4.16,21.31,107.68,13312.93,13603.31
2513,2008-07-24,1282.75,1255.5,3739.0,1252.275,4172.9,1.89,4.03,23.44,107.62,13603.31,13334.76
2514,2008-07-25,1254.75,1255.75,2642.0,1253.7,4180.3,1.8875000000000002,4.13,22.91,107.89,13334.76,13353.78
2515,2008-07-28,1255.0,1236.75,2376.0,1254.4,4098.6,1.8918700000000002,4.06,24.23,107.49,13353.78,13159.45
2516,2008-07-29,1235.5,1263.5,2658.0,1259.55,3630.2,1.89562,4.09,22.03,108.19,13159.45,13367.79
2517,2008-07-30,1264.5,1286.5,3256.0,1263.95,3656.8,1.89813,4.07,21.21,108.17,13367.79,13376.81
2518,2008-07-31,1283.5,1268.5,4159.0,1265.3,3544.0,1.88875,3.99,22.94,108.1,13376.81,13094.59
2519,2008-08-01,1268.25,1262.0,4078.0,1265.275,3453.4,1.89438,3.97,22.57,107.59,13094.59,12933.18
2520,2008-08-04,1260.5,1250.25,1981.0,1263.95,3567.5,1.89438,3.98,23.49,108.23,12933.18,12914.66
2521,2008-08-05,1252.0,1284.5,2430.0,1264.775,3340.0,1.8993800000000003,4.04,21.14,108.2,12914.66,13254.89
2522,2008-08-06,1284.5,1289.5,3785.0,1265.275,3110.4,1.9000000000000004,4.06,20.23,109.39,13254.89,13124.99
2523,2008-08-07,1289.0,1269.5,6634.0,1266.675,3399.9,1.8984400000000001,3.92,21.15,109.44,13124.99,13168.41
2524,2008-08-08,1270.0,1294.0,2468.0,1270.5,3382.5,1.9024999999999999,3.94,20.66,110.09,13168.41,13430.91
2525,2008-08-11,1293.25,1307.0,4330.0,1277.525,3577.9,1.9024999999999999,3.99,20.12,110.08,13430.91,13303.6
2526,2008-08-12,1304.25,1293.0,3729.0,1280.475,3685.0,1.9068800000000001,3.91,21.17,109.78,13303.6,13023.05
2527,2008-08-13,1294.0,1286.25,3334.0,1280.45,3692.8,1.91063,3.94,21.55,108.71,13023.05,12956.8
2528,2008-08-14,1287.0,1295.5,3550.0,1283.15,3631.9,1.92063,3.89,20.34,109.75,12956.8,13019.41
2529,2008-08-15,1295.5,1301.5,3120.0,1287.1,3536.1,1.9274999999999998,3.84,19.58,110.48,13019.41,13165.45
2530,2008-08-18,1300.5,1283.5,5916.0,1290.425,3929.6,1.93125,3.82,20.98,110.07,13165.45,12865.05
2531,2008-08-19,1283.75,1269.75,3431.0,1288.95,4029.7,1.9365599999999998,3.83,21.28,109.68,12865.05,12851.69
2532,2008-08-20,1268.75,1275.25,6323.0,1287.525,4283.5,1.9418799999999998,3.79,20.42,109.98,12851.69,12752.21
2533,2008-08-21,1275.5,1277.0,7123.0,1288.275,4332.4,1.9425,3.84,19.82,108.35,12752.21,12666.04
2534,2008-08-22,1277.0,1293.75,5895.0,1288.25,4675.1,1.94,3.87,18.81,109.88,12666.04,12778.71
2535,2008-08-26,1269.25,1273.25,37957.0,1282.35,8056.8,1.9381300000000001,3.79,20.49,109.83,12778.71,12752.96
2536,2008-08-27,1273.25,1283.5,25571.0,1282.075,10280.5,1.93125,3.77,19.76,109.72,12752.96,12768.25
2537,2008-08-28,1282.75,1299.75,15841.0,1282.5,11509.6,1.93125,3.79,19.43,109.56,12768.25,13072.87
2538,2008-08-29,1298.25,1284.25,10367.0,1280.775,12234.3,1.9293799999999997,3.83,20.65,108.69,13072.87,12609.47
2539,2008-09-02,1286.5,1278.0,20077.0,1281.75,14344.0,1.91938,3.74,21.99,108.85,12609.47,12689.59
2540,2008-09-03,1278.0,1276.75,31970.0,1281.9,16908.7,1.9225000000000003,3.71,21.43,108.18,12689.59,12557.66
2541,2008-09-04,1277.0,1238.0,40471.0,1278.0,20243.5,1.9224999999999999,3.64,24.03,107.76,12557.66,12212.23
2542,2008-09-05,1238.25,1242.5,57842.0,1272.875,25438.2,1.91688,3.66,23.06,106.96,12212.23,12624.46
2543,2008-09-08,1258.5,1268.5,105956.0,1272.95,35641.9,1.9193799999999999,3.66,22.64,107.91,12624.46,12400.65
2544,2008-09-09,1268.0,1227.75,162251.0,1268.4,48071.3,1.9220000000000002,3.62,25.47,107.1,12400.65,12346.63
2545,2008-09-10,1228.5,1234.5,255650.0,1263.5,71079.2,1.9263700000000001,3.65,24.52,107.86,12346.63,12102.5
2546,2008-09-11,1234.0,1252.0,2082338.0,1258.725,277728.9,1.93012,3.64,24.39,106.66,12102.5,12214.76
2547,2008-09-12,1252.0,1258.5,2558755.0,1256.15,532567.7,1.9312500000000001,3.74,25.66,107.51,12214.76,11609.72
2548,2008-09-16,1195.5,1216.25,4919112.0,1241.075,1420794.3,1.9837500000000001,3.48,30.3,105.11,11609.72,11749.79
2549,2008-09-17,1217.75,1163.0,5035252.0,1229.7,1921122.5,2.15875,3.41,36.22,104.71,11749.79,11489.3
2550,2008-09-18,1167.0,1203.25,6012944.0,1226.225,2518369.8,2.30375,3.54,33.1,104.85,11489.3,11920.86
2551,2008-09-19,1203.25,1246.0,4007416.0,1226.575,2913327.2,2.31,3.78,32.07,107.18,11920.86,12090.59
2552,2008-09-22,1245.0,1216.0,977.0,1221.325,2902829.3,2.2975,3.83,33.85,106.35,12090.59,12115.03
2553,2008-09-24,1200.25,1196.25,670.0,1213.725,2861322.7,2.57,3.8,35.19,106.03,12115.03,12006.53
2554,2008-09-25,1192.0,1216.25,8566.0,1210.15,2653945.5,2.8474999999999997,3.88,32.82,106.48,12006.53,11893.16
2555,2008-09-26,1218.0,1216.75,12340.0,1205.975,2399304.0,2.82063,3.85,34.74,106.06,11893.16,11743.61
2556,2008-09-29,1222.5,1124.25,2254.0,1198.8,2000169.6,2.9212499999999997,3.61,46.72,105.1,11743.61,11259.86
2557,2008-09-30,1121.25,1169.5,7420.0,1194.125,1509000.4,3.0375000000000005,3.85,39.39,105.94,11259.86,11368.26
2558,2008-10-01,1168.5,1170.25,4295.0,1194.85,1005904.7,3.1300000000000003,3.77,39.81,106.06,11368.26,11154.76
2559,2008-10-02,1170.5,1125.75,17028.0,1187.1,406313.1,3.175,3.66,45.26,105.3,11154.76,10938.14
2560,2008-10-03,1127.75,1109.25,6192.0,1173.425,6190.7,3.3000000000000003,3.63,45.14,105.76,10938.14,10473.09
2561,2008-10-06,1104.75,1053.75,9124.0,1157.2,7005.4,3.2287500000000002,3.48,52.05,101.26,10473.09,10155.9
2562,2008-10-07,1055.0,1006.0,8593.0,1138.8,7648.2,3.2325000000000004,3.5,53.68,102.3,10155.9,9203.32
2563,2008-10-08,1006.0,981.5,5134.0,1117.325,8094.6,3.4299999999999997,3.72,57.53,99.73,9203.32,9157.49
2564,2008-10-09,984.75,913.0,7607.0,1087.0,7998.7,3.6637500000000003,3.84,63.92,100.67,9157.49,8276.43
2565,2008-10-10,912.5,890.75,7046.0,1054.4,7469.3,3.7375,3.89,69.95,99.44,8276.43,9447.57
2566,2008-10-14,1013.75,1002.5,5950.0,1026.975,7490.7,3.5575,4.08,55.13,102.17,9447.57,9547.47
2567,2008-10-15,1005.0,903.5,8768.0,1000.3,7938.0,3.4625,4.04,69.25,101.47,9547.47,8458.45
2568,2008-10-16,898.5,941.0,8224.0,981.825,7057.6,3.4387500000000006,3.99,67.61,100.46,8458.45,8693.82
2569,2008-10-17,940.75,933.25,1974.0,964.225,6635.8,3.35875,3.98,70.33,101.4,8693.82,9005.59
2570,2008-10-20,937.5,990.25,2550.0,957.875,5978.4,3.0112499999999995,3.91,52.97,101.74,9005.59,9306.25
2571,2008-10-21,990.75,957.25,2679.0,953.0,5387.0,2.79875,3.76,53.11,100.43,9306.25,8674.69
2572,2008-10-22,957.75,901.75,6782.0,945.025,5551.8,2.51625,3.65,69.65,98.63,8674.69,8460.98
2573,2008-10-23,904.0,914.5,6752.0,945.175,5466.3,2.5300000000000002,3.63,67.8,97.6,8460.98,7649.08
2574,2008-10-24,922.25,865.0,2507.0,942.6,5012.4,2.51375,3.76,79.13,92.64,7649.08,7162.9
2575,2008-10-27,860.0,833.75,1370.0,924.275,4755.6,2.5124999999999997,3.79,80.06,93.28,7162.9,7621.92
2576,2008-10-28,832.25,937.75,4244.0,917.8,4585.0,2.47375,3.89,66.96,95.68,7621.92,8211.9
2577,2008-10-29,936.5,926.0,1708.0,920.05,3879.0,2.435,3.93,69.96,97.48,8211.9,9029.76
2578,2008-10-30,929.25,960.5,2259.0,922.0,3282.5,2.2125,4.0,62.9,97.47,9029.76,8576.98
2579,2008-10-31,958.0,966.75,3387.0,925.35,3423.8,2.08562,4.01,59.89,98.28,8576.98,9114.6
2580,2008-11-04,968.0,1002.0,3693.0,927.625,3619.5,1.7987499999999998,3.81,47.73,100.48,9114.6,9521.24
2581,2008-11-05,1000.5,956.5,1716.0,933.1,3112.9,1.6068700000000002,3.73,54.56,98.95,9521.24,8899.14
2582,2008-11-06,948.5,902.75,4717.0,931.925,2909.4,1.4981200000000001,3.75,63.68,98.04,8899.14,8583.0
2583,2008-11-07,908.75,934.5,5162.0,938.875,3174.9,1.3975,3.83,56.1,98.15,8583.0,9081.43
2584,2008-11-10,937.0,919.0,2667.0,947.4,3304.6,1.3412499999999998,3.82,59.98,97.96,9081.43,8695.51
2585,2008-11-12,896.0,851.5,4057.0,935.275,3614.3,1.2349999999999999,3.75,66.46,95.54,8695.51,8238.64
2586,2008-11-13,851.5,906.25,9200.0,929.85,4308.4,1.2537500000000001,3.84,59.83,95.95,8238.64,8462.39
2587,2008-11-14,905.0,860.0,8422.0,919.175,4811.9,1.34375,3.72,66.31,96.66,8462.39,8522.58
2588,2008-11-17,862.5,849.5,8287.0,907.3,5291.3,1.34625,3.68,69.15,97.03,8522.58,8328.41
2589,2008-11-18,847.75,864.75,7265.0,893.575,5648.5,1.3199999999999998,3.53,67.64,97.38,8328.41,8273.22
2590,2008-11-19,862.5,810.5,6578.0,878.975,6134.7,1.26125,3.38,74.26,96.75,8273.22,7703.04
2591,2008-11-20,808.5,746.0,16239.0,863.3,7286.9,1.23688,3.1,80.86,94.98,7703.04,7910.79
2592,2008-11-21,746.0,789.75,10574.0,848.825,7828.1,1.23625,3.2,72.67,95.42,7910.79,8323.93
2593,2008-11-25,842.75,851.75,12606.0,837.65,10740.4,1.26375,3.11,60.9,95.53,8323.93,8213.22
2594,2008-11-26,850.0,884.75,6454.0,840.975,10980.1,1.2462499999999999,2.99,54.92,95.46,8213.22,8512.27
2595,2008-11-28,881.0,894.0,729.0,842.625,9938.8,1.2818799999999997,2.93,55.28,95.46,8512.27,8397.22
2596,2008-12-01,895.0,814.5,16454.0,839.125,10755.5,1.2737500000000002,2.72,68.51,93.71,8397.22,7863.69
2597,2008-12-02,814.0,847.75,35909.0,837.425,13619.9,1.25875,2.68,62.98,93.64,7863.69,8004.1
2598,2008-12-03,846.25,867.25,38587.0,843.1,16820.8,1.2462499999999999,2.67,60.72,93.25,8004.1,7924.24
2599,2008-12-04,867.5,846.5,49405.0,853.15,20137.4,1.24375,2.55,63.64,92.78,7924.24,7917.51
2600,2008-12-05,845.25,871.5,56502.0,861.325,24730.2,1.2356299999999998,2.67,59.93,92.18,7917.51,8329.05
2601,2008-12-08,871.25,904.25,93202.0,867.1,31632.8,1.23563,2.77,58.49,92.77,8329.05,8395.87
2602,2008-12-09,904.5,889.0,169981.0,870.825,47370.3,1.2137499999999999,2.67,58.91,92.44,8395.87,8660.24
2603,2008-12-10,889.75,895.25,373664.0,871.875,84091.3,1.1512499999999999,2.69,55.73,92.94,8660.24,8720.55
2604,2008-12-11,899.5,874.5,2054306.0,870.45,288873.9,1.05125,2.64,55.78,91.96,8720.55,8235.87
2605,2008-12-12,871.25,885.5,2877490.0,869.6,576550.0,0.9774999999999999,2.6,54.28,91.26,8235.87,8664.66
2606,2008-12-15,883.5,872.25,2246114.0,875.375,799516.0,0.9258700000000002,2.53,56.76,90.68,8664.66,8568.02
2607,2008-12-16,872.5,912.75,2624079.0,881.875,1058333.0,0.8987499999999999,2.37,52.37,89.98,8568.02,8612.52
2608,2008-12-17,913.5,903.0,2332232.0,885.45,1287697.5,0.6325,2.2,49.84,87.84,8612.52,8667.23
2609,2008-12-18,907.0,892.5,2087835.0,890.05,1491540.5,0.5874999999999999,2.08,47.34,89.81,8667.23,8588.52
2610,2008-12-19,891.0,881.25,1844441.0,891.025,1670334.4,0.6012500000000001,2.13,44.93,89.48,8588.52,8723.78
2611,2008-12-22,881.0,869.0,819.0,887.5,1661096.1,0.5775,2.16,44.56,90.07,8723.78,8517.1
2612,2008-12-24,859.5,862.5,19.0,880.925,1606809.1,0.58125,2.2,44.21,90.68,8517.1,8747.17
2613,2008-12-29,864.75,868.0,426.0,878.375,1113677.4,0.595,2.13,43.9,90.2,8747.17,8859.56
2614,2008-12-30,870.25,885.5,471.0,879.7,889113.1,0.5950000000000001,2.11,41.63,90.37,8859.56,9043.12
2615,2009-01-05,924.0,925.0,2620.0,883.45,185367.7,0.6174999999999999,2.49,39.08,93.2,9043.12,9080.84
2616,2009-01-06,923.0,928.0,5033.0,888.125,1426.9,0.6149999999999999,2.51,38.56,94.2,9080.84,9239.24
2617,2009-01-07,927.0,902.5,1530.0,891.475,1498.0,0.605,2.52,43.39,92.7,9239.24,8876.42
2618,2009-01-08,900.0,903.75,4960.0,896.25,1918.4,0.56375,2.47,42.56,91.15,8876.42,8836.8
2619,2009-01-09,903.0,882.25,4134.0,898.225,2329.9,0.47750000000000004,2.43,42.82,90.25,8836.8,8413.91
2620,2009-01-13,867.25,865.0,3451.0,897.725,2796.5,0.3343799999999999,2.33,43.27,89.65,8413.91,8438.45
2621,2009-01-14,863.75,836.0,4742.0,892.775,3223.6,0.33375,2.24,49.14,89.28,8438.45,8023.31
2622,2009-01-15,834.25,835.75,16376.0,886.6,4565.4,0.35312999999999983,2.23,51.0,89.59,8023.31,8230.15
2623,2009-01-16,837.5,845.0,5476.0,878.775,5001.6,0.42500000000000004,2.36,46.11,90.29,8230.15,8065.79
2624,2009-01-20,839.25,802.25,2351.0,857.1,5022.5,0.42125,2.4,56.65,90.19,8065.79,7901.64
2625,2009-01-21,801.0,833.25,10331.0,850.175,5902.6,0.42374999999999996,2.56,46.42,87.8,7901.64,8051.74
2626,2009-01-22,836.0,822.0,3506.0,842.0,5757.2,0.4631299999999998,2.62,47.29,88.64,8051.74,7745.25
2627,2009-01-23,822.0,820.0,2923.0,835.775,5636.1,0.47687999999999986,2.65,47.27,88.72,7745.25,7682.14
2628,2009-01-26,817.75,827.25,2891.0,832.05,5755.8,0.49375000000000013,2.7,45.69,89.25,7682.14,8061.07
2629,2009-01-27,832.5,835.75,2585.0,829.125,5669.2,0.5043799999999999,2.59,42.25,88.99,8061.07,8106.29
2630,2009-01-28,836.0,868.0,6433.0,832.325,5838.3,0.49688,2.71,39.66,88.87,8106.29,8251.24
2631,2009-01-29,863.0,839.25,3957.0,832.675,4596.4,0.4949999999999999,2.87,42.63,89.77,8251.24,7994.05
2632,2009-01-30,845.25,819.0,9628.0,830.075,5011.6,0.5137499999999999,2.87,44.84,89.83,7994.05,7873.98
2633,2009-02-02,821.25,818.0,12441.0,828.475,5704.6,0.5575000000000001,2.76,45.52,89.86,7873.98,7825.51
2634,2009-02-03,817.75,829.75,2988.0,831.225,5768.3,0.57,2.89,43.06,89.09,7825.51,8038.94
2635,2009-02-04,830.25,826.5,9580.0,830.55,5693.2,0.57125,2.95,43.85,89.53,8038.94,7949.65
2636,2009-02-05,827.25,837.25,2412.0,832.075,5583.8,0.58375,2.95,43.73,91.01,7949.65,8076.62
2637,2009-02-06,837.75,864.5,5366.0,836.525,5828.1,0.58437,3.05,43.37,91.95,8076.62,7969.03
2638,2009-02-09,860.25,862.0,1681.0,840.0,5707.1,0.57688,3.07,43.64,91.47,7969.03,7945.94
2639,2009-02-10,861.25,823.5,11496.0,838.775,6598.2,0.5768799999999998,2.9,46.67,90.65,7945.94,7705.36
2640,2009-02-12,830.0,832.25,4793.0,834.1,6971.6,0.59438,2.75,41.25,90.55,7705.36,7779.4
2641,2009-02-13,831.75,817.0,3553.0,833.9,6364.1,0.6012500000000001,2.89,42.93,91.84,7779.4,7645.51
2642,2009-02-17,807.25,782.5,5247.0,827.925,5701.2,0.61188,2.64,48.66,92.17,7645.51,7534.44
2643,2009-02-18,782.75,776.25,7008.0,822.9,5444.0,0.6174999999999999,2.74,48.46,93.81,7534.44,7557.65
2644,2009-02-19,776.0,776.25,11216.0,816.8,6324.4,0.6157499999999999,2.85,47.08,94.09,7557.65,7416.38
2645,2009-02-20,774.25,766.25,8939.0,806.975,6681.7,0.61437,2.78,49.3,93.87,7416.38,7376.16
2646,2009-02-23,765.25,741.5,23390.0,794.925,8852.6,0.615,2.78,52.62,94.63,7376.16,7268.56
2647,2009-02-24,741.75,765.5,13396.0,789.125,9042.6,0.6125,2.8,45.49,96.6,7268.56,7461.22
2648,2009-02-25,771.75,758.25,28893.0,782.125,10998.8,0.6200000000000001,2.95,44.67,97.33,7461.22,7457.93
2649,2009-02-26,758.0,748.75,19790.0,773.775,12498.5,0.62437,2.98,44.66,98.55,7457.93,7568.42
2650,2009-02-27,749.0,731.0,16344.0,765.175,13777.6,0.6268799999999999,3.02,46.35,97.74,7568.42,7280.15
2651,2009-03-02,728.0,702.25,21156.0,754.85,15537.9,0.6312500000000001,2.91,52.65,97.17,7280.15,7229.72
