,Date,Nikkei,Nikkei_Returns,Nikkei_20-day_Vol,Nikkei_50-day_Vol,Nikkei_100-day_Vol,Nikkei_21-day_MA,Nikkei_55-day_MA,Nikkei_100-day_MA
13286,2002-07-18,10498.26,0.019452116351752615,31.121028785977934,25.197498426191462,25.942909417799477,10541.49666666667,11158.140363636372,11234.078499999989
13287,2002-07-19,10202.36,-0.028590463068889262,31.538220603461486,25.837351695853233,26.31673187851628,10521.943333333338,11133.587090909097,11233.13739999999
13288,2002-07-22,10189.01,-0.0013093776344942109,31.226030643299573,25.62276663791942,26.27673416809597,10514.070000000003,11108.823454545462,11233.001199999992
13289,2002-07-23,10215.63,0.002609211934381664,31.229037882999865,25.630392156649677,25.63201836348711,10501.89428571429,11088.816000000006,11229.42659999999
13290,2002-07-24,9947.72,-0.026575521192668042,29.241051208547663,25.421399601815676,25.960764226024075,10475.753809523812,11060.21545454546,11223.025499999989
13291,2002-07-25,9929.91,-0.0017919646120651126,28.362853426301164,25.29283586890225,25.727878779802637,10468.865714285717,11029.244727272733,11214.204599999988
13292,2002-07-26,9591.03,-0.034723127898540346,27.135184580480875,26.05635945225916,24.43865312250964,10436.933809523813,10993.970545454551,11195.612699999989
13293,2002-07-29,9666.67,0.00785559947253218,27.50741933698534,26.17317935994666,24.457303936758116,10391.449523809528,10963.601818181825,11178.794899999988
13294,2002-07-30,10003.72,0.03427313767330925,30.79177623815475,27.58365715144231,25.12687480431096,10363.272380952385,10939.011454545463,11165.246799999988
13295,2002-07-31,9877.94,-0.012653035823284444,29.962780121711635,27.39051187668069,24.823850174974034,10327.825714285718,10906.920000000007,11147.542799999987
13296,2002-08-01,9793.51,-0.008584066598362772,29.660533801908105,27.385824347144922,24.597666142828963,10279.31190476191,10871.5530909091,11126.619999999986
13297,2002-08-02,9709.66,-0.00859865515536664,28.51280060396143,27.393140846023297,24.60943090386408,10235.352380952387,10832.686545454557,11104.523599999984
13298,2002-08-05,9704.93,-0.0004872624241443664,28.56339828067096,27.38961863510619,24.301171749390367,10181.963809523815,10793.566363636375,11085.499599999983
13299,2002-08-06,9501.02,-0.021234842554070783,27.7661571834244,27.652118156701878,24.380987440518982,10121.57428571429,10751.745636363647,11066.356699999982
13300,2002-08-07,9834.4,0.03448728210702283,31.100738634727037,29.0292375446477,24.958804281080358,10067.962380952386,10713.062363636374,11049.01249999998
13301,2002-08-08,9799.57,-0.0035479362081362598,30.13801994821201,29.01855973051619,24.92484029390306,10022.577142857146,10673.42090909092,11030.528099999981
13302,2002-08-09,9999.79,0.02022558561068487,30.90186107664025,29.50616346032501,25.101972597870205,9999.436666666672,10637.484727272738,11015.542199999983
13303,2002-08-12,9747.82,-0.025520422507289937,31.23788103034439,29.717859185356545,25.01267258589249,9958.787619047624,10596.966000000011,10995.092199999983
13304,2002-08-13,9688.61,-0.00609270150548673,31.079220743171536,29.465819972852415,24.80005349285354,9926.095238095242,10556.10290909092,10976.710499999985
13305,2002-08-14,9638.41,-0.005194811501375936,30.976019977272674,29.450353926662302,24.703084512099586,9896.951904761909,10515.837636363649,10959.643799999983
13306,2002-08-15,9795.57,0.016174085399559345,30.672028313903688,29.772039641201687,24.84538276216022,9873.120952380958,10479.938363636375,10944.988599999982
13307,2002-08-16,9788.13,-0.000759815597454913,29.22952192751605,29.710604430110454,24.839339575577224,9839.305238095243,10444.01890909092,10930.790699999981
13308,2002-08-19,9599.1,-0.01950108298250968,29.871967388674143,29.930750766598013,24.93367212167917,9810.578571428576,10402.159090909101,10913.544899999984
13309,2002-08-20,9620.69,0.0022466435982002224,29.863494392571372,29.86693162407292,24.93809998867695,9783.515714285717,10365.206727272738,10896.420699999982
13310,2002-08-21,9642.61,0.002275831187911776,28.588300888592556,29.843833549272038,24.60225056282273,9756.22904761905,10328.456545454555,10882.597399999984
13311,2002-08-22,9814.02,0.01762015670557216,29.385699928079447,30.050128381390532,24.78541034408398,9749.862380952383,10296.43981818183,10870.450599999984
13312,2002-08-23,9867.45,0.005429485831758668,26.590428770346737,29.820527165348466,24.658009854294097,9746.888095238097,10267.874727272738,10857.080199999984
13313,2002-08-26,10067.74,0.020094791143066427,27.336957156414716,29.806879073970112,24.715570698391744,9769.588571428574,10244.193454545466,10843.750499999984
13314,2002-08-27,9907.3,-0.01606439339402266,25.138386634297206,29.718532303798106,24.8270044980254,9781.047142857144,10216.154545454558,10829.031499999985
13315,2002-08-28,9766.73,-0.014290147175946519,25.248716390884677,28.95663226483181,24.908560972058673,9769.761904761906,10187.78490909092,10813.343899999985
13316,2002-08-29,9620.14,-0.015122894389250945,25.625076346341462,28.929528170480108,24.99780304526041,9757.485714285714,10160.063090909103,10796.016399999986
13317,2002-08-30,9619.3,-8.732062893039225e-05,25.45930856146901,28.46515169065847,24.80293090173551,9749.189999999999,10136.402545454559,10781.064499999986
13318,2002-09-02,9521.63,-0.010205444322887154,25.696546694336465,28.383648588092292,24.78236660925145,9740.23619047619,10115.630181818195,10764.094999999983
13319,2002-09-03,9217.04,-0.03251210782546764,27.097438067696487,29.164547089881555,25.23959531555557,9717.003333333334,10086.123090909105,10744.792699999984
13320,2002-09-04,9075.09,-0.015520647351879212,23.813232681575872,28.02094087940075,25.22338862239748,9696.720952380952,10060.648727272739,10725.913799999986
13321,2002-09-05,9222.12,0.016071648604487843,24.861074515814455,27.936890500052275,25.22879347597444,9667.564761904763,10035.360363636375,10706.761999999986
13322,2002-09-06,9129.07,-0.01014111863643384,23.3758229820862,26.66475387055921,25.04571710030295,9635.63619047619,10013.082545454557,10684.586099999988
13323,2002-09-09,9306.26,0.01922346457111684,23.48492363233883,27.13065478961506,25.088095388365815,9602.610952380954,9991.899636363649,10662.211599999988
13324,2002-09-10,9309.31,0.00032768269005890204,23.45517393185487,27.114306608891102,25.079180765525855,9581.729523809525,9970.311272727286,10639.547399999989
13325,2002-09-11,9400.08,0.009703225191701352,23.77403663734885,26.860211917841383,25.142574316072185,9567.99,9958.048000000012,10618.428099999988
13326,2002-09-12,9415.23,0.0016103910351851465,22.899658627531974,26.68453656161488,24.941908381760765,9557.36238095238,9942.659454545466,10595.36399999999
13327,2002-09-13,9241.93,-0.018577852611991397,23.630318124357867,26.50467479378494,25.07007330940419,9530.99857142857,9917.570181818195,10570.414999999988
13328,2002-09-17,9543.94,0.0321556598023643,25.898164869134433,27.682294854234872,25.67017667237809,9519.370476190476,9898.452000000012,10549.125599999988
13329,2002-09-18,9472.06,-0.0075599855225523755,26.009866627940916,27.32214045053545,25.685830748930684,9513.320952380951,9877.538181818196,10527.35899999999
13330,2002-09-19,9669.62,0.020642599317808288,27.100560595030437,27.570446866196484,25.911555959422888,9515.650952380951,9856.762181818196,10508.641299999992
13331,2002-09-20,9481.08,-0.01969077807014334,27.138331632945956,27.368639634053427,26.063371270091174,9507.959047619046,9835.821636363647,10488.526699999993
13332,2002-09-24,9321.64,-0.016959654946117432,27.521206098705854,27.407627213547286,26.14700389895928,9484.51238095238,9808.468000000012,10466.215199999991
13333,2002-09-25,9165.41,-0.016901963185086695,26.540376208318477,27.263749074325,26.249696219991492,9451.081904761904,9779.308181818196,10442.35919999999
13334,2002-09-26,9320.92,0.016824720574591383,27.229345112065634,27.509523648003388,26.26059210906992,9415.519047619047,9749.502181818196,10422.407999999989
13335,2002-09-27,9530.44,0.02222955031771774,28.30381023540881,28.011737306489415,26.35427709615093,9397.573333333334,9727.280000000013,10402.504899999989
13336,2002-09-30,9383.29,-0.015560438800119288,28.332347660556707,27.76304876991955,26.377423527312637,9379.314285714287,9707.23545454547,10380.004799999988
13337,2002-10-01,9162.26,-0.023837574644409013,29.4252915841202,27.55796841498533,26.577452659000787,9357.510476190477,9681.06836363638,10356.316299999988
13338,2002-10-02,9049.33,-0.012402151323213475,29.512463624532593,27.654555318027356,26.523608940887588,9330.36904761905,9656.962545454558,10333.440099999989
13339,2002-10-03,8936.43,-0.012554541248713545,27.670973580691278,27.72628690755084,26.567176505316407,9302.502380952381,9633.071818181832,10309.24249999999
13340,2002-10-04,9027.55,0.010144832212734337,27.44414758755078,27.32781805613169,26.276270677228663,9293.479047619048,9610.008727272741,10283.08829999999
13341,2002-10-07,8688.0,-0.038338249594515796,29.750110860762597,28.486303417410703,26.80644985579091,9275.04619047619,9577.094909090923,10252.58139999999
13342,2002-10-08,8708.9,0.0024027280785447603,29.675217047365088,27.566873285370512,26.749633723979333,9250.607142857143,9549.941090909106,10221.197199999991
13343,2002-10-09,8539.34,-0.019661769828524966,29.126451215074773,27.756976504919173,26.870984771415014,9222.524761904762,9519.947090909105,10188.025199999991
13344,2002-10-10,8439.62,-0.011746437544013106,29.194373318470696,26.487153696070514,26.90418316321982,9181.25619047619,9487.656000000014,10154.40979999999
13345,2002-10-11,8529.61,0.010606355576005647,29.256128649643554,26.580411238907793,26.86105205425778,9144.127619047618,9461.872181818197,10120.086099999991
13346,2002-10-15,8836.73,0.03537325924030094,32.59497537646055,27.93199370870301,27.565184334633653,9117.301428571429,9441.996181818196,10088.65489999999
13347,2002-10-16,8884.87,0.005432931384443593,32.19359260959414,27.93729091253696,27.594007492467238,9092.04619047619,9429.156909090923,10057.74079999999
13348,2002-10-17,8959.88,0.008407003941674297,29.815313924869386,28.02772957959746,27.648537019398876,9078.615238095239,9416.306181818198,10027.576099999991
13349,2002-10-18,9086.13,0.013992240921017992,30.36088076750326,27.87482722706947,27.77716986653852,9056.814761904763,9399.622727272743,9999.076599999991
13350,2002-10-21,8978.41,-0.011926268457547093,29.310577007935933,26.740717005302965,27.807703858564864,9033.30761904762,9383.267636363651,9970.330699999991
13351,2002-10-22,8689.39,-0.032720065317167285,30.547308199707157,27.60283159445938,28.193514390032902,8986.630000000001,9363.192727272743,9939.524299999992
13352,2002-10-23,8714.52,0.0028878588161833298,30.265252871706206,27.138455768515573,28.206002182973677,8950.127142857145,9345.099272727288,9909.032499999992
13353,2002-10-24,8614.3,-0.011566986951253968,30.008946564528046,26.7230425888538,28.14190092873336,8916.444285714286,9325.269636363651,9876.161599999992
13354,2002-10-25,8726.29,0.012916695111230054,29.691554677290956,26.927932099709384,28.110329736271815,8895.533809523811,9311.18363636365,9846.893799999993
13355,2002-10-28,8757.51,0.003571309804768844,28.253102633250514,26.945650228159916,28.122261564841793,8868.704761904763,9291.603818181833,9817.830199999993
13356,2002-10-29,8708.76,-0.005582202335292825,27.941721834534906,26.63655017781895,28.11499744439483,8829.577142857144,9271.770909090923,9789.168399999993
13357,2002-10-30,8756.59,0.005477144124954077,27.075841883061763,26.690992605452035,28.106437801053254,8799.734285714287,9249.167272727287,9762.348999999993
13358,2002-10-31,8640.48,-0.013348422928537105,27.124515824973983,26.52416848025274,28.153036833055552,8774.88761904762,9229.033818181833,9735.051699999993
13359,2002-11-01,8685.72,0.005222160982961405,26.96005487488004,26.557027367652847,28.139412011104465,8757.572857142859,9210.79945454547,9707.414499999993
13360,2002-11-05,8937.56,0.02858232347297681,28.78571752636512,27.43621917255215,28.55128381838954,8757.626666666669,9198.056727272742,9683.519499999993
13361,2002-11-06,8953.29,0.0017584412203163957,25.193408057392595,27.094863912582607,28.470872439108035,8754.090476190479,9182.74254545456,9661.603999999994
13362,2002-11-07,8920.44,-0.003675789774997472,25.26061313225237,27.048637312255288,28.324199150459417,8765.15904761905,9166.966363636378,9641.602099999995
13363,2002-11-08,8690.77,-0.02608372978280791,26.03225919920389,27.082771010706423,28.370292913389633,8764.295714285716,9150.451272727287,9621.868699999994
13364,2002-11-11,8460.37,-0.026868635060455077,27.48292631816262,27.448252683189363,28.482377465428915,8760.53523809524,9129.35454545456,9598.073099999994
13365,2002-11-12,8464.77,0.0005199366267130049,27.208431920530877,27.33847867582602,28.041252498895773,8761.732857142859,9107.939272727288,9577.958999999993
13366,2002-11-13,8438.52,-0.003105906732009955,23.60023256667646,27.193329735112954,27.937876786640857,8757.39523809524,9082.930181818198,9556.214399999993
13367,2002-11-14,8303.39,-0.01614307262992584,23.905694202542104,27.356015775430066,27.799766538361602,8731.998095238097,9054.492727272742,9535.704799999994
13368,2002-11-15,8503.59,0.023824562120410692,25.51656361062958,27.956738889476107,28.02986725773359,8713.841904761906,9026.053636363653,9516.027499999995
13369,2002-11-18,8346.01,-0.01870484692413789,25.33237950055167,27.37411987179425,28.144277211636666,8684.610000000002,8997.666545454562,9494.520899999994
13370,2002-11-19,8365.26,0.002303835497166511,25.257345511932698,27.211074643725986,27.4814907642845,8650.28285714286,8972.185272727289,9477.427899999993
13371,2002-11-20,8459.62,0.011216839507060618,23.32726477248271,27.068633418530517,27.368776935410466,8625.578571428574,8951.084909090925,9459.408099999993
13372,2002-11-21,8668.06,0.024340750310515104,25.051326034348854,27.624413715679058,27.05837467087425,8624.56285714286,8933.789636363654,9439.870299999995
13373,2002-11-22,8772.56,0.011983662345118684,25.031096957598077,27.394918836314595,27.1484974673049,8627.32666666667,8920.1701818182,9421.641499999996
13374,2002-11-25,8944.44,0.019403442186492738,25.553221665382814,27.782850998862298,27.351172307242006,8643.047619047624,8915.213818181835,9404.862699999996
13375,2002-11-26,8823.99,-0.013557961516097962,26.06792207173295,27.824790576309365,27.236063587634284,8647.700000000003,8910.648363636381,9384.979599999995
13376,2002-11-27,8875.88,0.00586333669786471,26.03088948666533,27.8627715734628,27.160571493874514,8653.33666666667,8904.353090909108,9367.410299999994
13377,2002-11-28,9176.78,0.033338895198069936,28.505373398100815,28.648442138490417,27.564565590753055,8675.623333333337,8905.220545454562,9350.917199999994
13378,2002-11-29,9215.56,0.00421697918464211,27.892419798484795,27.675849298639932,27.572797367463153,8697.47904761905,8903.571454545472,9335.380799999995
13379,2002-12-02,9174.47,-0.004468733153685372,28.018553234467547,27.644571493815533,27.40507275219224,8722.907142857144,8901.119818181834,9317.522999999996
13380,2002-12-03,9205.11,0.003334138036240881,26.27372388160854,27.225459333051255,27.27475751700374,8747.640000000001,8897.574909090925,9302.047499999995
13381,2002-12-04,9006.73,-0.02178668897330421,27.52860228273109,27.30160808227159,27.208104541364303,8750.93380952381,8890.147636363652,9287.257399999995
13382,2002-12-05,8917.57,-0.009948587713724972,27.73996843660819,27.137635006908756,27.16799467127385,8749.232857142859,8884.250181818197,9270.418599999995
13383,2002-12-06,8863.26,-0.006108845188317508,26.139491200558375,26.918594138626567,26.99288697316608,8746.510000000002,8871.874181818199,9255.299699999996
13384,2002-12-09,8828.05,-0.00398049058999267,24.12747758946299,26.627542379369707,26.94269017252727,8753.047142857145,8860.164909090925,9241.075999999995
13385,2002-12-10,8804.52,-0.002668926193667798,24.183996086951936,26.082622515764452,26.927379220153743,8769.43523809524,8844.435818181835,9226.160999999995
13386,2002-12-11,8727.66,-0.00876793329686786,24.425225956594435,25.940649288312283,26.73844601213632,8781.953809523813,8830.737272727289,9208.454999999994
13387,2002-12-12,8708.69,-0.002175914968972529,23.56559595612827,25.437172265762637,26.39940627256778,8794.81904761905,8819.592727272742,9193.518299999994
13388,2002-12-13,8516.07,-0.02236641089698913,23.653309161224886,25.756591657078044,26.602569537375064,8804.94666666667,8807.78654545456,9176.788899999994
13389,2002-12-16,8450.94,-0.007677289033329688,22.81208393486516,25.66943616795131,26.61055276203625,8802.439523809528,8791.968727272744,9159.141999999994
13390,2002-12-17,8510.73,0.007050042554240177,22.918548430982643,25.608981150628523,26.354937183051845,8810.283333333336,8773.42854545456,9144.772099999995
13391,2002-12-18,8344.01,-0.019783804176156695,23.681834516676492,24.584806847461856,26.512249755646888,8809.271428571432,8754.532545454562,9128.913099999994
13392,2002-12-19,8387.57,0.005206931851865875,21.87284820927151,24.611145198905405,26.014598943576633,8805.84047619048,8740.44727272729,9116.878499999993
13393,2002-12-20,8406.88,0.0022995702162689224,21.33535341554662,24.236715554657952,25.979991025186273,8793.403333333337,8728.76636363638,9104.280599999993
13394,2002-12-24,8512.37,0.01246998146784169,20.518822299550195,24.25683503065076,25.425582395568387,8781.013333333338,8721.056181818198,9089.367099999992
13395,2002-12-25,8501.14,-0.0013201275493314216,20.09812180034167,24.142100517111693,25.36335424384715,8759.903809523814,8711.485090909107,9075.599099999994
13396,2002-12-26,8700.1,0.023134247696991263,21.869204820154327,23.328788309401414,25.638979025422522,8754.00428571429,8711.705090909107,9064.664999999994
13397,2002-12-27,8714.05,0.001602145724481037,17.64824114120547,23.29681795334495,25.61398038572193,8746.2980952381,8711.798727272742,9054.708899999992
13398,2002-12-30,8578.95,-0.01562513718309312,18.032656366201806,23.45531232386076,25.717751626050124,8717.830000000005,8712.518909090924,9043.449099999993
13399,2003-01-06,8713.33,0.015542508583681346,19.264982521088598,23.50914596110917,25.65399516018518,8693.91428571429,8717.495454545471,9035.572199999991
13400,2003-01-07,8656.5,-0.0065435531354287235,19.18603050271311,23.409626021515535,25.017397966385747,8669.249047619052,8719.802545454562,9023.793199999991
13401,2003-01-08,8517.8,-0.016152392301692433,18.56737128456499,22.55414943986468,25.125964339794688,8636.520000000004,8714.003818181835,9010.975499999993
13402,2003-01-09,8497.93,-0.0023354871088975826,18.372672951526262,22.54661852511507,24.884031628132856,8612.291428571432,8706.968545454562,8995.956899999992
13403,2003-01-10,8470.45,-0.003238968484227122,18.323325260973952,22.413382506148487,24.594291756001258,8591.000000000004,8698.069818181835,8983.183199999992
13404,2003-01-14,8553.06,0.009705477714289716,18.78907964778746,22.326408772295085,24.64411980320254,8576.228571428575,8688.377636363653,8971.827699999993
13405,2003-01-15,8611.75,0.006838436162797574,19.01466867620665,22.36791137676677,24.667825507968754,8565.928571428576,8681.711090909108,8961.561099999994
13406,2003-01-16,8609.17,-0.0002996355617821946,18.79660113404044,22.33461747568846,24.511538027938148,8556.626190476196,8680.252545454561,8949.697099999994
13407,2003-01-17,8690.25,0.009373793305662759,19.116859001589052,22.402752298412278,24.56907634131223,8554.844761904767,8679.81127272729,8938.718299999993
13408,2003-01-20,8558.82,-0.015239377379032274,18.18379681550539,22.463088576513478,24.498816347563253,8547.7080952381,8678.802545454562,8928.315499999993
13409,2003-01-21,8708.58,0.017346416390449548,18.900307810321785,22.7791088854033,24.669737327198014,8556.875238095243,8678.480545454562,8919.194399999993
13410,2003-01-22,8611.04,-0.011263645650093797,19.30330488427801,21.933435561552997,24.718609929162554,8564.499047619052,8675.817454545471,8908.878699999994
13411,2003-01-23,8790.92,0.0206742696870363,19.01801601237862,22.4557789573339,24.783693146670988,8577.841428571433,8677.31127272729,8898.647699999994
13412,2003-01-24,8731.65,-0.006765015182466507,19.27835975238732,22.490287349262253,24.77879021086035,8596.30047619048,8676.857818181834,8887.289699999996
13413,2003-01-27,8609.47,-0.014091595213915977,20.103726723754395,21.955588334014863,24.62239786572509,8606.867142857147,8676.294000000016,8872.706999999995
13414,2003-01-28,8525.39,-0.009813990291353478,20.003135533962656,21.22926600079239,24.54933517988348,8612.51047619048,8673.378909090925,8858.887899999994
13415,2003-01-29,8331.08,-0.02305567028834866,21.60089636485717,21.84950928745594,24.701091382668157,8603.877619047624,8662.352000000017,8844.531399999994
13416,2003-01-30,8316.81,-0.0017143317855755132,19.596251291375197,21.84233564260288,24.605560466243716,8595.100000000004,8650.779636363653,8831.498099999995
13417,2003-01-31,8339.94,0.002777254250328432,19.630819819575798,21.548016565163778,24.613477466864804,8577.949523809528,8640.225090909107,8818.704499999994
13418,2003-02-03,8500.79,0.019103078253805503,20.355681812486296,21.298239105389566,24.78721657160535,8567.794285714292,8636.770909090925,8808.496099999995
13419,2003-02-04,8484.9,-0.0018709872410681558,19.4543412846188,20.873648793243444,24.285162376927317,8563.315714285718,8637.216909090926,8801.174699999994
13420,2003-02-05,8549.85,0.00762562582221474,19.59571389767174,20.933026597834274,24.205848217795708,8555.530952380957,8638.763818181835,8795.922299999995
13421,2003-02-06,8484.19,-0.0077093073868023405,18.934465959832554,20.864526304174923,24.083455498310286,8547.32571428572,8639.594181818198,8788.542999999994
13422,2003-02-07,8448.16,-0.004255765369825215,18.976138954883556,20.114632797327232,24.043417328412506,8544.00952380953,8642.226363636379,8781.733899999994
13423,2003-02-10,8484.93,0.004342982620981215,19.007689290026427,19.942217332515803,23.841435318289673,8543.390476190481,8641.887090909106,8773.520599999994
13424,2003-02-12,8664.17,0.02090448212868961,20.162900331465266,20.0247271981426,24.093979392294624,8552.615238095244,8647.671818181832,8767.069199999994
13425,2003-02-13,8599.66,-0.007473463333950891,20.224567996279998,19.870157311223384,24.060484930326112,8554.834285714292,8651.93363636365,8759.064999999995
13426,2003-02-14,8701.92,0.01182102337311381,20.658367759212044,20.01375878761525,24.141649980732858,8559.128095238102,8656.339090909105,8751.931899999996
13427,2003-02-17,8771.89,0.00800859961000497,20.586206526184096,18.526636745933427,24.011860948948698,8566.876666666672,8658.226909090923,8747.231499999996
13428,2003-02-18,8692.97,-0.00903763753893443,20.07616088832901,18.57861028526184,23.45503333860869,8567.006190476197,8656.77981818183,8738.721799999996
13429,2003-02-19,8678.44,-0.0016728640206504846,19.097619597595184,18.563225114688926,23.430820592900716,8572.702380952387,8651.943454545468,8730.785599999996
13430,2003-02-20,8650.92,-0.0031761153481114934,18.687153194554707,18.54168491750107,23.175441102177352,8569.956666666674,8648.79672727274,8720.598599999996
13431,2003-02-21,8513.54,-0.016007836381958896,17.85243277863789,18.262792621782584,23.108986274596617,8565.313809523816,8642.20872727274,8710.923199999996
13432,2003-02-24,8564.95,0.006020456759746332,17.934895288307295,18.216557910259343,22.9946011669913,8554.55333333334,8631.084545454558,8703.356299999996
13433,2003-02-25,8360.49,-0.02416125622826714,19.190099861129305,18.90925655419877,23.147903823598558,8536.879047619053,8615.53781818183,8695.307099999995
13434,2003-02-26,8356.81,-0.00044026248968939143,18.93447348322713,18.898262918843244,22.97181856923742,8524.847619047625,8600.671272727284,8685.665999999996
13435,2003-02-27,8359.38,0.0003074863375264791,17.081886561399095,18.89679395106008,22.66286231923976,8516.942380952389,8585.294363636376,8673.955399999995
13436,2003-02-28,8363.04,0.0004377356935711903,17.066585578621098,18.81503325808481,22.54895434390572,8518.464285714294,8573.590909090923,8663.752899999996
13437,2003-03-03,8490.4,0.015114116104907647,17.8571603046127,19.15155713005265,22.40370734126824,8526.730476190485,8565.824181818194,8657.034299999996
13438,2003-03-04,8480.22,-0.0011997206019617032,16.496569858038946,18.49824599414569,22.325758879370667,8533.410476190484,8558.85981818183,8651.343199999996
13439,2003-03-05,8472.62,-0.000896604994695397,16.486104837784854,18.416944443106154,22.243849348790093,8532.069047619056,8552.397454545468,8646.705099999996
13440,2003-03-06,8369.15,-0.012287461690375912,16.765198608563004,18.5507276106295,22.255648601065168,8526.557142857151,8544.48163636365,8640.121099999995
13441,2003-03-07,8144.12,-0.027256131704764684,19.013731940556198,19.008387945108392,21.864051801436457,8507.236666666673,8533.871818181831,8634.682299999995
13442,2003-03-10,8042.26,-0.012586056255104517,19.367438292473594,19.154191142714453,21.940721792351265,8486.192380952389,8521.754909090922,8628.015899999995
13443,2003-03-11,7862.43,-0.022614419252314416,20.426641678176427,19.742037121193242,22.008362865451367,8458.300476190483,8509.870545454558,8621.246799999995
13444,2003-03-12,7943.04,0.010200354552705425,18.986329693988928,19.666032922288707,22.00603572480065,8432.496190476199,8500.636000000013,8616.280999999995
13445,2003-03-13,7868.56,-0.009421001147703601,19.041502516421275,19.74928137798549,21.97693952940735,8394.610000000006,8488.960181818195,8609.670499999997
13446,2003-03-14,8002.69,0.016902662789213044,19.701661243508354,19.385715501281318,21.368278490886752,8366.182857142863,8482.754363636375,8601.330099999997
13447,2003-03-17,7871.64,-0.0165113081635652,19.611232835015635,19.651466165565264,21.483748711490218,8326.645714285722,8473.373818181832,8591.197799999996
13448,2003-03-18,7954.46,0.010466350653441524,20.33714865853825,19.597224077024215,21.509819403418394,8287.720476190481,8465.148000000014,8581.143599999996
13449,2003-03-19,8051.04,0.012068497982067048,21.153208037703635,19.45459882848863,21.47698701004355,8257.152380952388,8456.760181818194,8570.792699999996
13450,2003-03-20,8195.05,0.01772903782603182,22.495889145211518,19.897654902749075,21.617014338084932,8234.133809523815,8451.194909090922,8562.959099999996
13451,2003-03-24,8435.07,0.028867701260234552,24.578443425026503,20.72346173098675,21.54901911448568,8223.855238095242,8446.376181818194,8560.415899999996
13452,2003-03-25,8238.76,-0.02354816755826609,25.7427897913653,21.362256829207045,21.851450486665296,8210.77047619048,8437.73454545456,8555.658299999996
13453,2003-03-26,8351.92,0.013641605389929342,24.91691956448925,21.590276877633414,21.894290366595364,8200.626190476196,8433.60672727274,8553.034499999996
13454,2003-03-27,8368.67,0.0020035184886412058,24.925453645817367,21.476527406465852,21.794700539992125,8201.01571428572,8427.340181818194,8549.458299999997
13455,2003-03-28,8280.16,-0.010632679157022148,25.216253559958595,21.532278063543668,21.84594230173435,8197.365714285721,8420.497636363649,8544.684799999995
13456,2003-03-31,7972.71,-0.03783783178117097,28.38636984650855,23.0328405503696,22.595291849446138,8178.952857142863,8410.586909090922,8537.324299999997
13457,2003-04-01,7986.72,0.0017557022523746256,27.681170096574427,22.91114950173199,22.57666275065216,8161.032857142863,8401.292181818193,8529.625599999996
13458,2003-04-02,8069.85,0.010354732395345675,28.079992877569666,22.85213718785617,22.557327368513207,8141.006666666673,8394.008545454557,8523.919299999996
13459,2003-04-03,8017.75,-0.006477060859649761,28.111738056452225,22.480692496626375,22.556914366707627,8118.984285714292,8384.275636363647,8517.239599999995
13460,2003-04-04,8074.12,0.007006050953111523,28.069378949004914,22.450888554228932,22.085463664103024,8100.008095238101,8374.500545454557,8508.605199999996
13461,2003-04-07,8249.98,0.02154689125924937,27.575935065100488,22.49680686872517,22.374085149649666,8094.33333333334,8367.96981818183,8501.572099999996
13462,2003-04-08,8131.41,-0.014476435844734842,27.702863152058388,22.65861795972003,22.474291059371122,8093.7280952381025,8357.8090909091,8493.681799999997
13463,2003-04-09,8057.61,-0.009117353765089008,26.616403234511527,22.54382389561383,22.157340841275136,8094.459047619054,8348.696181818192,8487.350199999995
13464,2003-04-10,7980.12,-0.009663537548764067,26.670446489893322,22.54094543274001,21.815281891586793,8100.06333333334,8335.451454545464,8482.547699999996
13465,2003-04-11,7816.49,-0.020717844253190627,27.489609704883637,22.433978679538455,22.044592090208653,8094.037142857148,8321.0050909091,8476.064899999996
13466,2003-04-14,7752.1,-0.00827183028738521,26.84459780234494,22.489759929181165,22.07388885680256,8088.491428571435,8302.117454545465,8469.200699999994
13467,2003-04-15,7838.83,0.011125814129770898,26.594237422621585,22.646986892885067,22.01746770741116,8080.688571428576,8285.884363636373,8464.555099999994
13468,2003-04-16,7879.49,0.0051735924312887645,26.378874854944527,22.2099932976611,21.68184791963053,8081.062380952385,8272.61200000001,8458.314099999994
13469,2003-04-17,7821.9,-0.007335689165626111,26.059659024453403,22.249183416180415,21.519101595864868,8074.750000000005,8259.821272727282,8453.072999999995
13470,2003-04-18,7874.51,0.006703468756095045,25.257740839656535,22.230435473364725,21.54549330800887,8066.343809523813,8251.52000000001,8448.165499999996
13471,2003-04-21,7969.08,0.011938092712370223,23.081353620857957,22.39001521190567,21.555968205411503,8055.583333333338,8245.197636363648,8443.260099999994
13472,2003-04-22,7790.46,-0.022669145062506717,22.98178869878722,22.885072620580228,21.452719123085185,8024.887619047622,8235.207090909102,8434.484099999994
13473,2003-04-23,7793.38,0.0003747471783812425,22.1907939171543,22.849998417857222,21.35199706661735,8003.679047619051,8222.345090909103,8424.692299999993
13474,2003-04-24,7854.57,0.007820872624920002,22.473539526590088,22.360268590336418,21.142773480190908,7979.995714285717,8210.884545454557,8413.793599999994
13475,2003-04-25,7699.5,-0.019940136320426034,23.106289568604613,22.68622331583529,21.258537861107435,7948.1304761904785,8195.423636363648,8402.548699999992
13476,2003-04-28,7607.88,-0.011970839438296837,19.728338785787848,22.559551726018963,21.293576461822035,7916.117142857145,8179.490727272739,8389.868699999994
